,st,state,year,population,violentcrimetotal,murderandnonnegligentmanslaughte,forciblerape,robbery,aggravatedassault,propertycrimetotal,burglary,larcenytheft,motorvehicletheft,violentcrimerate,murderrate,forcibleraperate,robberyrate,aggravatedassaultrate,propertycrimerate,burglaryrate,larcenytheftrate,motorvehicletheftrate
802,LA,Louisiana,1970,3643180,15063,426,841,5131,8665,105742,32426,59300,14016,413.5,11.69999981,23.10000038,140.8000031,237.8000031,2902.5,890,1627.699951,384.7000122
803,LA,Louisiana,1971,3681000,15208,409,872,4974,8953,112014,33567,63661,14786,413.1000061,11.10000038,23.70000076,135.1000061,243.1999969,3043,911.9000244,1729.400024,401.7000122
804,LA,Louisiana,1972,3720000,15712,491,855,4963,9403,110118,33597,63262,13259,422.3999939,13.19999981,23,133.3999939,252.8000031,2960.199951,903.0999756,1700.599976,356.3999939
805,LA,Louisiana,1973,3764000,16020,581,837,5218,9384,112067,36212,63625,12230,425.6000061,15.39999962,22.20000076,138.6000061,249.3000031,2977.300049,962.0999756,1690.400024,324.8999939
806,LA,Louisiana,1974,3764000,17794,604,949,5885,10356,125855,39362,73633,12860,472.7000122,16,25.20000076,156.3000031,275.1000061,3343.699951,1045.699951,1956.199951,341.7000122
807,LA,Louisiana,1975,3791000,18137,477,899,5804,10957,138181,42255,83093,12833,478.3999939,12.60000038,23.70000076,153.1000061,289,3645,1114.599976,2191.800049,338.5
808,LA,Louisiana,1976,3841000,18161,506,1028,4776,11851,149347,43810,93991,11546,472.7999878,13.19999981,26.79999924,124.3000031,308.5,3888.199951,1140.599976,2447,300.6000061
809,LA,Louisiana,1977,3921000,20577,609,1213,5602,13153,155785,45701,96843,13241,524.7999878,15.5,30.89999962,142.8999939,335.5,3973.100098,1165.5,2469.899902,337.7000122
810,LA,Louisiana,1978,3966000,23197,625,1379,6887,14306,166865,50587,101937,14341,584.9000244,15.80000019,34.79999924,173.6999969,360.7000122,4207.399902,1275.5,2570.300049,361.6000061
811,LA,Louisiana,1979,4026000,27229,682,1554,8832,16161,188514,56237,115856,16421,676.2999878,16.89999962,38.59999847,219.3999939,401.3999939,4682.399902,1396.800049,2877.699951,407.8999939
812,LA,Louisiana,1980,4199542,27926,661,1867,8271,17127,201106,63997,121298,15811,665,15.69999981,44.5,197,407.7999878,4788.799805,1523.900024,2888.399902,376.5
813,LA,Louisiana,1981,4305000,27478,673,1782,8698,16325,199295,61756,121955,15584,638.2999878,15.60000038,41.40000153,202,379.2000122,4629.399902,1434.5,2832.899902,362
814,LA,Louisiana,1982,4362000,29185,698,1740,9275,17472,202489,62151,125701,14637,669.0999756,16,39.90000153,212.6000061,400.6000061,4642.100098,1424.800049,2881.699951,335.6000061
815,LA,Louisiana,1983,4438000,28444,629,1770,8433,17612,194636,57359,123492,13785,640.9000244,14.19999981,39.90000153,190,396.7999878,4385.700195,1292.5,2782.600098,310.6000061
816,LA,Louisiana,1984,4462000,30251,575,1864,8501,19311,197778,54711,129348,13719,678,12.89999962,41.79999924,190.5,432.7999878,4432.5,1226.199951,2898.899902,307.5
817,LA,Louisiana,1985,4481000,31108,487,1782,8526,20313,218195,59326,141739,17130,694.2000122,10.89999962,39.79999924,190.3000031,453.2999878,4869.299805,1323.900024,3163.100098,382.2999878
818,LA,Louisiana,1986,4501000,34128,575,1806,10071,21676,239444,65751,153818,19875,758.2000122,12.80000019,40.09999847,223.8000031,481.6000061,5319.799805,1460.800049,3417.399902,441.6000061
819,LA,Louisiana,1987,4461000,30916,496,1600,7987,20833,231090,64441,148247,18402,693,11.10000038,35.90000153,179,467,5180.200195,1444.5,3323.199951,412.5
820,LA,Louisiana,1988,4420000,31711,512,1702,9238,20259,222913,63843,139141,19929,717.4000244,11.60000038,38.5,209,458.2999878,5043.299805,1444.400024,3148,450.8999939
821,LA,Louisiana,1989,4382000,34257,653,1675,10397,21532,239235,64184,152209,22842,781.7999878,14.89999962,38.20000076,237.3000031,491.3999939,5459.5,1464.699951,3473.5,521.2999878
822,LA,Louisiana,1990,4219973,37914,724,1781,11387,24022,235822,60677,149752,25393,898.4000244,17.20000076,42.20000076,269.7999878,569.2000122,5588.200195,1437.900024,3548.600098,601.7000122
823,LA,Louisiana,1991,4252000,40438,720,1738,11860,26120,232732,60017,148334,24381,951,16.89999962,40.90000153,278.8999939,614.2999878,5473.5,1411.5,3488.600098,573.4000244
824,LA,Louisiana,1992,4287000,42209,747,1813,11636,28013,238438,58574,152938,26926,984.5999756,17.39999962,42.29999924,271.3999939,653.4000244,5561.899902,1366.300049,3567.5,628.0999756
825,LA,Louisiana,1993,4295000,45600,874,1817,12182,30727,248461,58768,163334,26359,1061.699951,20.29999924,42.29999924,283.6000061,715.4000244,5784.899902,1368.300049,3802.899902,613.7000122
826,LA,Louisiana,1994,4315000,42369,856,1923,11530,28060,245488,55188,164081,26219,981.9000244,19.79999924,44.59999847,267.2000122,650.2999878,5689.200195,1279,3802.600098,607.5999756
827,LA,Louisiana,1995,4342000,43741,740,1855,11662,29484,246132,53481,166667,25984,1007.400024,17,42.70000076,268.6000061,679,5668.600098,1231.699951,3838.5,598.4000244
828,LA,Louisiana,1996,4351000,40426,762,1805,12036,25823,257130,56379,173271,27480,929.0999756,17.5,41.5,276.6000061,593.5,5909.700195,1295.800049,3982.300049,631.5999756
829,LA,Louisiana,1997,4352000,37248,682,1799,10407,24360,243423,53935,163114,26374,855.9000244,15.69999981,41.29999924,239.1000061,559.7000122,5593.399902,1239.300049,3748,606
830,LA,Louisiana,1998,4369000,34057,560,1609,8651,23237,232378,51210,157507,23661,779.5,12.80000019,36.79999924,198,531.9000244,5318.799805,1172.099976,3605.100098,541.5999756
831,LA,Louisiana,1999,4372000,32033,468,1448,7591,22526,219219,47775,149749,21695,732.7000122,10.69999981,33.09999847,173.6000061,515.2000122,5014.200195,1092.699951,3425.199951,496.2000122
832,LA,Louisiana,2000,4468976,30440,560,1497,7532,20851,211904,46289,144345,21270,681.0999756,12.5,33.5,168.5,466.6000061,4741.700195,1035.800049,3229.899902,475.8999939
833,LA,Louisiana,2001,4465430,30678,501,1403,7864,20910,207693,46451,139555,21687,687,11.19999981,31.39999962,176.1000061,468.2999878,4651.100098,1040.199951,3125.199951,485.7000122
834,LA,Louisiana,2002,4476192,29690,593,1529,7123,20445,198838,45350,133302,20186,663.2999878,13.19999981,34.20000076,159.1000061,456.7000122,4442.100098,1013.099976,2978,451
835,LA,Louisiana,2003,4496334,29062,586,1849,7069,19558,195569,44877,130810,19882,646.2999878,13,41.09999847,157.1999969,435,4349.5,998.0999756,2909.300049,442.2000122
836,MA,Massachuse,1960,5148578,2512,74,249,1052,1137,60255,15918,33469,10868,48.79999924,1.399999976,4.800000191,20.39999962,22.10000038,1170.300049,309.2000122,650.0999756,211.1000061
837,MA,Massachuse,1961,5234000,2777,77,291,1066,1343,73783,19683,39885,14215,53.09999847,1.5,5.599999905,20.39999962,25.70000076,1409.699951,376.1000061,762,271.6000061
838,MA,Massachuse,1962,5161000,3207,95,256,1331,1525,80900,21181,44051,15668,62.09999847,1.799999952,5,25.79999924,29.5,1567.5,410.3999939,853.5,303.6000061
839,MA,Massachuse,1963,5218000,3454,101,236,1409,1708,86602,23121,44382,19099,66.19999695,1.899999976,4.5,27,32.70000076,1659.699951,443.1000061,850.5999756,366
840,MA,Massachuse,1964,5338000,4559,105,320,1636,2498,101540,28278,49129,24133,85.40000153,2,6,30.60000038,46.79999924,1902.199951,529.7000122,920.4000244,452.1000061
841,MA,Massachuse,1965,5348000,5270,129,290,2139,2712,108185,29655,49997,28533,98.5,2.400000095,5.400000095,40,50.70000076,2022.900024,554.5,934.9000244,533.5
842,MA,Massachuse,1966,5383000,6201,128,344,2474,3255,116276,33326,53244,29706,115.1999969,2.400000095,6.400000095,46,60.5,2160.100098,619.0999756,989.0999756,551.7999878
843,MA,Massachuse,1967,5421000,6919,154,411,2818,3536,127638,36621,54837,36180,127.5999985,2.799999952,7.599999905,52,65.19999695,2354.5,675.5,1011.599976,667.4000244
844,MA,Massachuse,1968,5437000,8916,188,518,4039,4171,157886,47210,66823,43853,164,3.5,9.5,74.30000305,76.69999695,2903.899902,868.2999878,1229,806.5999756
845,MA,Massachuse,1969,5467000,10272,191,592,4955,4534,179901,56450,76501,46950,187.8999939,3.5,10.80000019,90.59999847,82.90000153,3290.699951,1032.599976,1399.300049,858.7999878
846,MA,Massachuse,1970,5689170,11542,197,684,5658,5003,201592,64523,87114,49955,202.8999939,3.5,12,99.5,87.90000153,3543.399902,1134.099976,1531.199951,878.0999756
847,MA,Massachuse,1971,5758000,15317,220,715,8069,6313,235015,77145,101161,56709,266,3.799999952,12.39999962,140.1000061,109.5999985,4081.5,1339.800049,1756.900024,984.9000244
848,MA,Massachuse,1972,5787000,17086,215,784,8840,7247,220591,71894,92425,56272,295.2000122,3.700000048,13.5,152.8000031,125.1999969,3811.800049,1242.300049,1597.099976,972.4000244
849,MA,Massachuse,1973,5818000,20475,256,949,10586,8684,242556,77395,100605,64556,351.8999939,4.400000095,16.29999924,182,149.3000031,4169.100098,1330.300049,1729.199951,1109.599976
850,MA,Massachuse,1974,5800000,22545,256,907,12317,9065,289666,89891,120572,79203,388.7000122,4.400000095,15.60000038,212.3999939,156.3000031,4994.200195,1549.800049,2078.800049,1365.599976
851,MA,Massachuse,1975,5828000,25793,242,1121,13229,11201,328423,99802,137058,91563,442.6000061,4.199999809,19.20000076,227,192.1999969,5635.299805,1712.5,2351.699951,1571.099976
852,MA,Massachuse,1976,5809000,23190,194,1028,10466,11502,314946,96554,142135,76257,399.2000122,3.299999952,17.70000076,180.1999969,198,5421.700195,1662.099976,2446.800049,1312.699951
853,MA,Massachuse,1977,5782000,24593,178,1203,9822,13390,288158,88594,133642,65922,425.2999878,3.099999905,20.79999924,169.8999939,231.6000061,4983.700195,1532.199951,2311.300049,1140.099976
854,MA,Massachuse,1978,5774000,26673,216,1307,9947,15203,282260,87482,131519,63259,462,3.700000048,22.60000038,172.3000031,263.2999878,4888.5,1515.099976,2277.800049,1095.599976
855,MA,Massachuse,1979,5769000,30650,212,1428,11724,17286,310756,92570,152135,66051,531.2999878,3.700000048,24.79999924,203.1999969,299.6000061,5386.700195,1604.599976,2637.100098,1144.900024
856,MA,Massachuse,1980,5728288,34444,232,1562,13492,19158,313787,99697,153849,60241,601.2999878,4.099999905,27.29999924,235.5,334.3999939,5477.799805,1740.400024,2685.800049,1051.599976
857,MA,Massachuse,1981,5770000,36273,210,1580,15633,18850,300428,95080,147691,57657,628.5999756,3.599999905,27.39999962,270.8999939,326.7000122,5206.700195,1647.800049,2559.600098,999.2999878
858,MA,Massachuse,1982,5781000,33031,219,1464,12359,18989,285140,82212,146933,55995,571.4000244,3.799999952,25.29999924,213.8000031,328.5,4932.399902,1422.099976,2541.699951,968.5999756
859,MA,Massachuse,1983,5767000,33264,203,1495,12023,19543,255707,72291,133883,49533,576.7999878,3.5,25.89999962,208.5,338.8999939,4434,1253.5,2321.5,858.9000244
860,MA,Massachuse,1984,5798000,30362,211,1627,10122,18402,235675,63756,123214,48705,523.7000122,3.599999905,28.10000038,174.6000061,317.3999939,4064.800049,1099.599976,2125.100098,840
861,MA,Massachuse,1985,5822000,31334,202,1734,10974,18424,245665,65231,130088,50346,538.2000122,3.5,29.79999924,188.5,316.5,4219.600098,1120.400024,2234.399902,864.7999878
862,MA,Massachuse,1986,5832000,32476,208,1731,11239,19298,242989,62455,127668,52866,556.9000244,3.599999905,29.70000076,192.6999969,330.8999939,4166.5,1070.900024,2189.100098,906.5
863,MA,Massachuse,1987,5855000,33060,173,1868,10379,20640,244105,62056,127939,54110,564.5999756,3,31.89999962,177.3000031,352.5,4169.200195,1059.900024,2185.100098,924.2000122
864,MA,Massachuse,1988,5871000,36376,208,1876,10352,23940,256639,62307,141933,52399,619.5999756,3.5,32,176.3000031,407.7999878,4371.299805,1061.300049,2417.5,892.5
865,MA,Massachuse,1989,5913000,39912,254,1881,11980,25797,263780,63004,146925,53851,675,4.300000191,31.79999924,202.6000061,436.2999878,4461,1065.5,2484.800049,910.7000122
866,MA,Massachuse,1990,6016425,44300,243,2030,13062,28965,274442,66942,151933,55567,736.2999878,4,33.70000076,217.1000061,481.3999939,4561.5,1112.699951,2525.300049,923.5999756
867,MA,Massachuse,1991,5996000,44138,249,1926,11669,30294,274990,69977,149930,55083,736.0999756,4.199999809,32.09999847,194.6000061,505.2000122,4586.200195,1167.099976,2500.5,918.7000122
868,MA,Massachuse,1992,5998000,46727,214,2166,11059,33288,253344,64318,141610,47416,779,3.599999905,36.09999847,184.3999939,555,4223.799805,1072.300049,2361,790.5
869,MA,Massachuse,1993,6012000,48393,233,2006,10563,35591,245831,60220,136548,49063,804.9000244,3.900000095,33.40000153,175.6999969,592,4089,1001.700012,2271.300049,816.0999756
870,MA,Massachuse,1994,6041000,42749,214,1825,10160,30550,225532,53222,129962,42348,707.5999756,3.5,30.20000076,168.1999969,505.7000122,3733.399902,881,2151.300049,701
871,MA,Massachuse,1995,6074000,41739,217,1759,9137,30626,221971,49669,135586,36716,687.2000122,3.599999905,29,150.3999939,504.2000122,3654.399902,817.7000122,2232.199951,604.5
872,MA,Massachuse,1996,6092000,39122,157,1767,7778,29420,194636,42896,119562,32178,642.2000122,2.599999905,29,127.6999969,482.8999939,3194.899902,704.0999756,1962.599976,528.2000122
873,MA,Massachuse,1997,6118000,39411,119,1647,6676,30969,185437,40491,115494,29452,644.2000122,1.899999976,26.89999962,109.0999985,506.2000122,3031,661.7999878,1887.800049,481.3999939
874,MA,Massachuse,1998,6147000,38192,124,1687,5938,30443,173011,37333,109275,26403,621.2999878,2,27.39999962,96.59999847,495.2000122,2814.600098,607.2999878,1777.699951,429.5
875,MA,Massachuse,1999,6175000,34023,122,1663,5931,26307,167437,32964,108845,25628,551,2,26.89999962,96,426,2711.5,533.7999878,1762.699951,415
876,MA,Massachuse,2000,6349097,30230,125,1696,5815,22594,161901,30600,105425,25876,476.1000061,2,26.70000076,91.59999847,355.8999939,2550,482,1660.5,407.6000061
877,MA,Massachuse,2001,6379304,30587,145,1856,6476,22110,167079,32430,106821,27828,479.5,2.299999952,29.10000038,101.5,346.6000061,2619.100098,508.3999939,1674.5,436.2000122
878,MA,Massachuse,2002,6421800,31137,173,1777,7169,22018,167753,33243,107922,26588,484.8999939,2.700000048,27.70000076,111.5999985,342.8999939,2612.199951,517.7000122,1680.599976,414
879,MA,Massachuse,2003,6433422,30196,142,1798,7985,20271,164018,34722,103790,25506,469.3999939,2.200000048,27.89999962,124.0999985,315.1000061,2549.5,539.7000122,1613.300049,396.5
880,MD,Maryland,1960,3100689,4691,168,224,1158,3141,47092,11360,30024,5708,151.3000031,5.400000095,7.199999809,37.29999924,101.3000031,1518.800049,366.3999939,968.2999878,184.1000061
881,MD,Maryland,1961,3188000,4959,143,262,1330,3224,52106,12348,33461,6297,155.6000061,4.5,8.199999809,41.70000076,101.0999985,1634.400024,387.2999878,1049.599976,197.5
882,MD,Maryland,1962,3191000,4915,183,279,1340,3113,55410,12886,36298,6226,154,5.699999809,8.699999809,42,97.59999847,1736.400024,403.7999878,1137.5,195.1000061
883,MD,Maryland,1963,3289000,5283,207,308,1721,3047,65169,15968,41387,7814,160.6000061,6.300000191,9.399999619,52.29999924,92.59999847,1981.400024,485.5,1258.300049,237.6000061
884,MD,Maryland,1964,3432000,7446,229,346,2041,4830,74473,18735,46471,9267,217,6.699999809,10.10000038,59.5,140.6999969,2170,545.9000244,1354.099976,270
885,MD,Maryland,1965,3519000,10032,236,489,2919,6388,87072,22474,53831,10767,285.1000061,6.699999809,13.89999962,82.90000153,181.5,2474.300049,638.5999756,1529.699951,306
886,MD,Maryland,1966,3613000,11236,254,554,4470,5958,103066,27254,60270,15542,311,7,15.30000019,123.6999969,164.8999939,2852.600098,754.2999878,1668.099976,430.2000122
887,MD,Maryland,1967,3682000,17458,293,720,7809,8636,126522,37366,71147,18009,474.1000061,8,19.60000038,212.1000061,234.5,3436.199951,1014.799988,1932.300049,489.1000061
888,MD,Maryland,1968,3757000,23405,350,978,10355,11722,148656,48886,77041,22729,623,9.300000191,26,275.6000061,312,3956.800049,1301.199951,2050.600098,605
889,MD,Maryland,1969,3765000,24295,350,1125,11086,11734,147891,41970,83610,22311,645.2999878,9.300000191,29.89999962,294.3999939,311.7000122,3928,1114.699951,2220.699951,592.5999756
890,MD,Maryland,1970,3922399,24512,362,936,13280,9934,157528,41234,94816,21478,624.9000244,9.199999809,23.89999962,338.6000061,253.3000031,4016.100098,1051.199951,2417.300049,547.5999756
891,MD,Maryland,1971,4000000,24857,449,997,13015,10396,167110,44900,101138,21072,621.4000244,11.19999981,24.89999962,325.3999939,259.8999939,4177.799805,1122.5,2528.5,526.7999878
892,MD,Maryland,1972,4056000,26412,509,1053,13144,11706,161328,45090,94571,21667,651.2000122,12.5,26,324.1000061,288.6000061,3977.5,1111.699951,2331.600098,534.2000122
893,MD,Maryland,1973,4070000,26093,460,1131,12274,12228,168917,46584,100036,22297,641.0999756,11.30000019,27.79999924,301.6000061,300.3999939,4150.299805,1144.599976,2457.899902,547.7999878
894,MD,Maryland,1974,4094000,29439,481,1219,14765,12974,201877,57433,120562,23882,719.0999756,11.69999981,29.79999924,360.6000061,316.8999939,4931,1402.900024,2944.800049,583.2999878
895,MD,Maryland,1975,4098000,29087,437,1289,14107,13254,213002,57912,133908,21182,709.7999878,10.69999981,31.5,344.2000122,323.3999939,5197.700195,1413.199951,3267.600098,516.9000244
896,MD,Maryland,1976,4144000,26249,352,1327,12247,12323,208483,56356,134355,17772,633.4000244,8.5,32,295.5,297.3999939,5031,1359.900024,3242.199951,428.8999939
897,MD,Maryland,1977,4139000,28716,333,1439,12088,14856,207206,57946,131526,17734,693.7999878,8,34.79999924,292.1000061,358.8999939,5006.200195,1400,3177.699951,428.5
898,MD,Maryland,1978,4143000,30328,338,1476,12828,15686,210530,58907,134024,17599,732,8.199999809,35.59999847,309.6000061,378.6000061,5081.600098,1421.800049,3235,424.7999878
899,MD,Maryland,1979,4149000,33007,406,1636,13740,17225,228159,62630,145297,20232,795.5,9.800000191,39.40000153,331.2000122,415.2000122,5499.100098,1509.5,3502,487.6000061
900,MD,Maryland,1980,4192211,35735,399,1681,16461,17194,242214,71183,152144,18887,852.4000244,9.5,40.09999847,392.7000122,410.1000061,5777.700195,1698,3629.199951,450.5
901,MD,Maryland,1981,4261000,37800,421,1654,18085,17640,241625,70740,152405,18480,887.0999756,9.899999619,38.79999924,424.3999939,414,5670.600098,1660.199951,3576.699951,433.7000122
902,MD,Maryland,1982,4265000,36254,432,1596,15377,18849,220174,60547,142903,16724,850,10.10000038,37.40000153,360.5,441.8999939,5162.299805,1419.599976,3350.600098,392.1000061
903,MD,Maryland,1983,4304000,34736,367,1412,14950,18007,195828,52697,127443,15688,807.0999756,8.5,32.79999924,347.3999939,418.3999939,4549.899902,1224.400024,2961,364.5
904,MD,Maryland,1984,4349000,34455,354,1640,13097,19364,192325,51484,123567,17274,792.2999878,8.100000381,37.70000076,301.1000061,445.2999878,4422.299805,1183.800049,2841.300049,397.2000122
905,MD,Maryland,1985,4392000,36655,348,1700,13272,21335,199318,52995,126077,20246,834.5999756,7.900000095,38.70000076,302.2000122,485.7999878,4538.200195,1206.599976,2870.600098,461
906,MD,Maryland,1986,4463000,37177,401,1944,13569,21263,212831,55593,132904,24334,833,9,43.59999847,304,476.3999939,4768.799805,1245.599976,2977.899902,545.2000122
907,MD,Maryland,1987,4535000,34820,436,1795,13164,19425,213589,52718,134485,26386,767.7999878,9.600000381,39.59999847,290.2999878,428.2999878,4709.799805,1162.5,2965.5,581.7999878
908,MD,Maryland,1988,4644000,37466,449,1721,13994,21302,227457,54735,141509,31213,806.7999878,9.699999809,37.09999847,301.2999878,458.7000122,4897.899902,1178.599976,3047.100098,672.0999756
909,MD,Maryland,1989,4694000,40152,544,1783,15589,22236,220955,52735,137043,31177,855.4000244,11.60000038,38,332.1000061,473.7000122,4707.200195,1123.5,2919.5,664.2000122
